169, 41231, 5.6250, -1.9375, 2.3125, 0.01, 0.06, 0.13, 0.00, 0.02, 0.00, 13.00, -16.88, -36.00
170, 41447, 5.6250, -2.0000, 2.3125, 0.03, 0.03, 0.04, 0.00, 0.00, -0.00, 11.19, -16.50, -36.75
171, 41657, 5.6250, -2.0000, 2.3125, 0.03, 0.03, 0.08, 0.00, 0.01, -0.00, 12.69, -17.56, -36.75
172, 41865, 5.6250, -2.0000, 2.3125, 0.00, 0.02, 0.12, -0.00, -0.02, 0.00, 10.38, -16.88, -35.19
173, 42075, 5.6250, -2.0000, 2.3125, 0.05, 0.04, 0.12, -0.00, -0.00, 0.00, 13.69, -16.19, -36.00
174, 42285, 5.6250, -2.0000, 2.3125, 0.01, 0.03, 0.13, -0.01, -0.01, 0.00, 13.25, -17.19, -36.75
175, 42497, 5.6250, -2.0000, 2.3125, 0.02, 0.05, 0.09, 0.00, -0.00, 0.00, 13.25, -16.19, -36.75
176, 42707, 5.6250, -2.0000, 2.3125, 0.04, 0.03, 0.08, -0.01, -0.00, -0.00, 10.00, -16.50, -36.00
177, 42915, 5.6250, -2.0000, 2.3125, 0.01, 0.02, 0.12, 0.00, -0.02, 0.00, 11.88, -16.88, -34.75
178, 43123, 5.6250, -2.0625, 2.3125, 0.01, 0.03, 0.12, -0.00, -0.03, -0.00, 11.19, -18.00, -34.38
179, 43333, 5.6250, -2.0625, 2.3125, 0.00, 0.04, 0.10, 0.00, 0.01, -0.00, 13.00, -16.50, -36.50
180, 43546, 5.6250, -2.0000, 2.3125, 0.05, 0.06, 0.08, -0.00, -0.02, -0.00, 9.69, -16.88, -36.00
181, 43756, 5.6250, -2.0625, 2.3125, 0.00, 0.02, 0.10, 0.01, 0.02, 0.00, 12.56, -17.56, -36.75
182, 43965, 5.6250, -2.0625, 2.3125, 0.04, 0.05, 0.12, -0.00, -0.00, -0.00, 10.38, -16.88, -34.75
183, 44175, 5.6250, -2.0625, 2.3125, 0.04, 0.03, 0.19, 0.00, -0.00, 0.00, 13.00, -16.50, -35.19
184, 44385, 5.6250, -2.0625, 2.3125, 0.05, 0.07, 0.15, 0.00, -0.03, 0.00, 9.69, -17.56, -34.75
185, 44597, 5.6250, -2.0625, 2.3125, 0.04, 0.03, 0.07, -0.00, 0.01, 0.00, 9.00, -16.50, -35.56
186, 44807, 5.6250, -2.0625, 2.3125, 0.03, 0.03, 0.05, 0.00, -0.00, 0.00, 11.88, -16.88, -36.50
187, 45015, 5.6250, -2.0625, 2.3125, 0.02, 0.03, 0.09, -0.00, 0.00, 0.00, 10.00, -16.19, -36.00
188, 45225, 5.6250, -2.0625, 2.3125, 0.02, 0.03, 0.12, 0.00, 0.01, -0.00, 14.50, -16.19, -36.75
189, 45435, 5.6250, -2.0625, 2.3125, 0.04, 0.02, 0.12, 0.01, 0.00, 0.00, 12.56, -16.88, -36.50
190, 45645, 5.6250, -2.0625, 2.3125, 0.03, 0.01, 0.02, 0.00, -0.00, 0.00, 13.00, -16.19, -36.00
191, 45857, 5.6250, -2.0625, 2.3125, 0.04, 0.05, 0.15, 0.00, 0.00, -0.00, 13.69, -16.50, -36.00
192, 46066, 5.6250, -2.1250, 2.3125, 0.05, 0.05, 0.13, -0.00, 0.00, -0.00, 10.75, -17.19, -36.00
193, 46274, 5.6250, -2.1250, 2.3125, 0.04, 0.00, 0.13, 0.00, 0.03, 0.00, 14.50, -16.88, -37.25
194, 46485, 5.6250, -2.1250, 2.3125, 0.04, 0.04, 0.10, 0.01, -0.00, 0.00, 11.19, -17.19, -35.25
195, 46695, 5.6250, -2.1250, 2.3125, 0.03, 0.04, 0.06, -0.00, -0.01, 0.00, 14.06, -16.88, -36.75
196, 46907, 5.6250, -2.1250, 2.3125, 0.08, 0.04, 0.13, 0.01, 0.02, -0.00, 13.69, -16.50, -35.19
197, 47116, 5.6250, -2.1250, 2.3125, 0.03, 0.02, 0.13, -0.00, -0.01, -0.00, 10.38, -16.19, -36.50
198, 47326, 5.6250, -2.1250, 2.3125, 0.04, 0.04, 0.13, 0.00, -0.00, 0.00, 7.50, -17.19, -36.50
199, 47535, 5.6250, -2.1250, 2.3125, 0.03, 0.03, 0.14, 0.00, 0.01, 0.00, 12.69, -16.88, -36.50
200, 47745, 5.6250, -2.1875, 2.3125, 0.02, 0.00, 0.02, 0.00, 0.03, 0.00, 12.25, -16.88, -35.19
201, 47957, 5.6250, -2.1875, 2.3125, 0.06, 0.02, 0.12, 0.00, -0.00, -0.00, 11.19, -16.50, -36.00
